step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,orig_bal_diff,dest_bal_diff,orig_ratio,dest_ratio
18,CASH_OUT,295664.18,C1446413189,295664.18,0.0,C185805228,10200000.0,10500000.0,1,295664.18,-300000.0,0.0,1.0294117647058814
18,TRANSFER,307739.18,C1066119351,307739.18,0.0,C702410034,0.0,0.0,1,307739.18,0.0,0.0,0.0
18,CASH_OUT,307739.18,C281912643,307739.18,0.0,C1264205758,25326.0,838246.41,1,307739.18,-812920.41,0.0,33.09825515279432
18,CASH_OUT,314251.58,C1462280812,75956.47,0.0,C90486891,7962205.25,8276456.84,1,75956.47,-314251.58999999985,0.0,1.0394679087178755
18,TRANSFER,1102133.9,C590103740,1102133.9,0.0,C1610372134,0.0,746575.95,1,1102133.9,-746575.95,0.0,74657595000000.0
18,CASH_OUT,1102133.9,C1213142549,1102133.9,0.0,C1880832297,306228.56,1408362.45,1,1102133.9,-1102133.89,0.0,4.59905650211056
18,TRANSFER,1144089.37,C1218322192,1144089.37,0.0,C1107369132,0.0,0.0,1,1144089.37,0.0,0.0,0.0
18,CASH_OUT,1144089.37,C1542410200,1144089.37,0.0,C183389809,2502877.26,3879210.29,1,1144089.37,-1376333.0300000003,0.0,1.5499003295111584
18,TRANSFER,1974352.3,C745648946,1974352.3,0.0,C1091334879,0.0,0.0,1,1974352.3,0.0,0.0,0.0
18,CASH_OUT,1974352.3,C365968372,1974352.3,0.0,C579837876,15531.71,1989884.01,1,1974352.3,-1974352.3,0.0,128.11750991994563
18,TRANSFER,11481.0,C370107492,11481.0,0.0,C1680789799,0.0,263492.28,1,11481.0,-263492.28,0.0,26349228000000.004
18,CASH_OUT,11481.0,C779194867,11481.0,0.0,C1475456951,761417.61,1765080.5,1,11481.0,-1003662.89,0.0,2.3181503511587773
18,CASH_OUT,508782.2,C576782065,0.0,0.0,C2090737806,1082007.65,1590789.85,1,0.0,-508782.2000000002,0.0,1.4702205201598948
18,TRANSFER,9131.0,C1592623877,9131.0,0.0,C87183368,0.0,0.0,1,9131.0,0.0,0.0,0.0
18,CASH_OUT,9131.0,C895161073,9131.0,0.0,C1762082057,133084.02,142215.02,1,9131.0,-9131.0,0.0,1.0686107918891337
19,TRANSFER,143660.11,C1156611770,143660.11,0.0,C742977582,0.0,0.0,1,143660.11,0.0,0.0,0.0
19,CASH_OUT,143660.11,C681501417,143660.11,0.0,C447183071,0.0,143660.11,1,143660.11,-143660.11,0.0,14366010999999.998
19,TRANSFER,3477438.49,C767243506,3477438.49,0.0,C1532877354,0.0,0.0,1,3477438.49,0.0,0.0,0.0
19,CASH_OUT,3477438.49,C841995363,3477438.49,0.0,C1314676285,0.0,3477438.49,1,3477438.49,-3477438.49,0.0,347743849000000.0
19,CASH_OUT,122101.57,C149845822,0.0,0.0,C1200316948,0.0,639940.2,1,0.0,-639940.2,0.0,63994019999999.99
19,TRANSFER,161939.36,C263177591,161939.36,0.0,C94435408,0.0,0.0,1,161939.36,0.0,0.0,0.0
19,CASH_OUT,161939.36,C1993475473,161939.36,0.0,C1832323051,628935.02,851972.34,1,161939.36,-223037.31999999995,0.0,1.3546269692534951
19,TRANSFER,10000000.0,C416779475,11900000.0,1861008.32,C380259496,0.0,0.0,1,10038991.68,0.0,0.1563872537815125,0.0
19,CASH_OUT,10000000.0,C2050703310,10000000.0,0.0,C1622860679,504326.62,10300000.0,1,10000000.0,-9795673.38,0.0,20.423272521287487
19,TRANSFER,1861008.32,C1990303942,1861008.32,0.0,C1308678191,0.0,0.0,1,1861008.32,0.0,0.0,0.0
19,CASH_OUT,1861008.32,C1718961034,1861008.32,0.0,C714051433,0.0,1789942.62,1,1861008.32,-1789942.62,0.0,178994262000000.0
20,TRANSFER,16614.82,C2080146129,16614.82,0.0,C748889213,0.0,0.0,1,16614.82,0.0,0.0,0.0
20,CASH_OUT,16614.82,C530844914,16614.82,0.0,C1614121155,904409.29,921024.11,1,16614.82,-16614.81999999995,0.0,1.0183709081537518
20,TRANSFER,448025.06,C1976637754,448025.06,0.0,C4020115,0.0,0.0,1,448025.06,0.0,0.0,0.0
20,CASH_OUT,448025.06,C348303891,448025.06,0.0,C1432596631,71679.93,519704.99,1,448025.06,-448025.06,0.0,7.25035571323699
21,TRANSFER,785323.0,C1204079316,785323.0,0.0,C637091706,0.0,0.0,1,785323.0,0.0,0.0,0.0
21,CASH_OUT,785323.0,C1794798581,785323.0,0.0,C801984124,803839.25,1720783.92,1,785323.0,-916944.6699999999,0.0,2.1407065156372727
21,TRANSFER,158299.34,C278180302,158299.34,0.0,C1551346623,0.0,0.0,1,158299.34,0.0,0.0,0.0
21,CASH_OUT,158299.34,C179332971,158299.34,0.0,C631110333,36152.54,271369.74,1,158299.34,-235217.19999999998,0.0,7.506242714894305
21,CASH_OUT,23292.3,C1861214292,0.0,0.0,C1834461593,392364.62,415656.92,1,0.0,-23292.29999999999,0.0,1.0593639151256538
22,TRANSFER,346704.55,C1332180070,346704.55,0.0,C2027621451,0.0,0.0,1,346704.55,0.0,0.0,0.0
22,CASH_OUT,346704.55,C54851371,346704.55,0.0,C943084296,513994.79,860699.34,1,346704.55,-346704.55,0.0,1.6745293079721357
22,TRANSFER,461509.86,C1765744035,461509.86,0.0,C788887602,0.0,0.0,1,461509.86,0.0,0.0,0.0
22,CASH_OUT,461509.86,C2141057802,461509.86,0.0,C802885021,302583.81,764093.67,1,461509.86,-461509.86000000004,0.0,2.5252298528463064
22,TRANSFER,37100.29,C362085592,37100.29,0.0,C1652057111,0.0,0.0,1,37100.29,0.0,0.0,0.0
22,CASH_OUT,37100.29,C142707413,37100.29,0.0,C63948986,433212.41,470312.7,1,37100.29,-37100.29000000004,0.0,1.08563995200412
22,TRANSFER,235512.2,C480136801,235512.2,0.0,C160106315,0.0,0.0,1,235512.2,0.0,0.0,0.0
22,CASH_OUT,235512.2,C1956707614,235512.2,0.0,C1481851679,8490637.21,9272647.09,1,235512.2,-782009.879999999,0.0,1.0921026138154817
22,TRANSFER,2068118.36,C1472367087,2068118.36,0.0,C52390890,0.0,0.0,1,2068118.36,0.0,0.0,0.0
22,CASH_OUT,2068118.36,C1672125863,2068118.36,0.0,C559485820,3054285.45,5122403.81,1,2068118.36,-2068118.3599999994,0.0,1.6771201951670833
22,TRANSFER,74804.24,C1239771149,74804.24,0.0,C1699565892,0.0,0.0,1,74804.24,0.0,0.0,0.0
22,CASH_OUT,74804.24,C1683055902,74804.24,0.0,C313857348,0.0,74804.24,1,74804.24,-74804.24,0.0,7480424000000.0
22,TRANSFER,489767.32,C869780206,489767.32,0.0,C926230389,0.0,0.0,1,489767.32,0.0,0.0,0.0
22,CASH_OUT,489767.32,C480109552,489767.32,0.0,C720599914,0.0,489767.32,1,489767.32,-489767.32,0.0,48976732000000.0
22,TRANSFER,379878.0,C336424141,379878.0,0.0,C404961694,0.0,0.0,1,379878.0,0.0,0.0,0.0
22,CASH_OUT,379878.0,C1495269307,379878.0,0.0,C475345362,1301414.19,1681292.19,1,379878.0,-379878.0,0.0,1.2918963101209056
22,CASH_OUT,89571.46,C1022920965,4505.6,0.0,C1460548505,1929428.01,2018999.47,1,4505.6,-89571.45999999996,0.0,1.046423841436815
22,TRANSFER,1258956.71,C1209224134,1258956.71,0.0,C314012937,0.0,0.0,1,1258956.71,0.0,0.0,0.0
22,CASH_OUT,1258956.71,C673988903,1258956.71,0.0,C833477645,4736010.72,5994967.43,1,1258956.71,-1258956.71,0.0,1.265826406321983
22,TRANSFER,77773.14,C834571675,77773.14,0.0,C312865842,0.0,0.0,1,77773.14,0.0,0.0,0.0
22,CASH_OUT,77773.14,C598573300,77773.14,0.0,C2060664104,1853403.61,1931176.75,1,77773.14,-77773.1399999999,0.0,1.041962333287993
22,TRANSFER,239646.72,C1977304181,239646.72,0.0,C1053513851,0.0,0.0,1,239646.72,0.0,0.0,0.0
22,CASH_OUT,239646.72,C663158205,239646.72,0.0,C1104558647,2208970.26,2448616.98,1,239646.72,-239646.7200000002,0.0,1.1084879793718858
23,TRANSFER,146127.1,C1866778945,146127.1,0.0,C225469649,0.0,0.0,1,146127.1,0.0,0.0,0.0
23,CASH_OUT,146127.1,C785373587,146127.1,0.0,C1824914593,177874.39,324001.49,1,146127.1,-146127.09999999998,0.0,1.8215184884118603
24,TRANSFER,291305.98,C71665357,291305.98,0.0,C1607901570,0.0,0.0,1,291305.98,0.0,0.0,0.0
24,CASH_OUT,291305.98,C1962370851,291305.98,0.0,C1560190757,954554.82,1247963.68,1,291305.98,-293408.86,0.0,1.3073776946618811
24,TRANSFER,986876.27,C1702714599,986876.27,0.0,C83459379,0.0,0.0,1,986876.27,0.0,0.0,0.0
24,CASH_OUT,986876.27,C1896884992,986876.27,0.0,C309078889,57853.96,1044730.24,1,986876.27,-986876.28,0.0,18.058059292740193
24,TRANSFER,6844.73,C997222163,6844.73,0.0,C761549792,0.0,0.0,1,6844.73,0.0,0.0,0.0
24,CASH_OUT,6844.73,C2006451816,6844.73,0.0,C1380348902,264100.7,270945.42,1,6844.73,-6844.719999999972,0.0,1.0259170839001552
25,TRANSFER,8383.17,C282822245,8383.17,0.0,C1731493383,0.0,0.0,1,8383.17,0.0,0.0,0.0
25,CASH_OUT,8383.17,C644686763,8383.17,0.0,C980380973,6577262.64,6585645.81,1,8383.17,-8383.169999999925,0.0,1.0012745682297992
25,TRANSFER,781953.11,C763225876,781953.11,0.0,C1927695058,0.0,0.0,1,781953.11,0.0,0.0,0.0
25,CASH_OUT,781953.11,C1665079678,781953.11,0.0,C1566512642,0.0,781953.11,1,781953.11,-781953.11,0.0,78195311000000.0
25,TRANSFER,217231.0,C1527375688,217231.0,0.0,C658289217,0.0,0.0,1,217231.0,0.0,0.0,0.0
25,CASH_OUT,217231.0,C1847744332,217231.0,0.0,C1181708889,7236671.1,7453902.1,1,217231.0,-217231.0,0.0,1.030018083867317
25,TRANSFER,44829.81,C589374615,44829.81,0.0,C1612426642,0.0,0.0,1,44829.81,0.0,0.0,0.0
25,CASH_OUT,44829.81,C1812532920,44829.81,0.0,C1135869087,301552.31,346382.12,1,44829.81,-44829.81,0.0,1.148663460744136
25,TRANSFER,296333.54,C1473328942,296333.54,0.0,C1650053869,0.0,0.0,1,296333.54,0.0,0.0,0.0
25,CASH_OUT,296333.54,C1938399138,296333.54,0.0,C257884050,3355664.68,3651998.22,1,296333.54,-296333.54000000004,0.0,1.0883084480300307
25,TRANSFER,18126.95,C556483673,18126.95,0.0,C946378506,0.0,0.0,1,18126.95,0.0,0.0,0.0
25,CASH_OUT,18126.95,C57087263,18126.95,0.0,C1574807586,0.0,18126.95,1,18126.95,-18126.95,0.0,1812695000000.0
25,TRANSFER,249159.26,C862942009,249159.26,0.0,C1488413166,0.0,0.0,1,249159.26,0.0,0.0,0.0
25,CASH_OUT,249159.26,C1962232117,249159.26,0.0,C750661006,285997.41,535156.67,1,249159.26,-249159.26000000007,0.0,1.8711941132613101
25,TRANSFER,1698263.69,C1865185181,1698263.69,0.0,C388097316,0.0,0.0,1,1698263.69,0.0,0.0,0.0
25,CASH_OUT,1698263.69,C902520408,1698263.69,0.0,C1047966944,0.0,1698263.69,1,1698263.69,-1698263.69,0.0,169826369000000.0
25,TRANSFER,802382.45,C127098115,802382.45,0.0,C1570699013,0.0,0.0,1,802382.45,0.0,0.0,0.0
25,CASH_OUT,802382.45,C1343455954,802382.45,0.0,C1045004287,0.0,802382.45,1,802382.45,-802382.45,0.0,80238245000000.0
26,TRANSFER,37065.55,C1952239554,37065.55,0.0,C399460584,0.0,0.0,1,37065.55,0.0,0.0,0.0
26,CASH_OUT,37065.55,C281192595,37065.55,0.0,C514736179,1396327.66,1433393.21,1,37065.55,-37065.55000000005,0.0,1.0265450231072482
26,TRANSFER,369186.87,C1879175902,369186.87,0.0,C900709443,0.0,0.0,1,369186.87,0.0,0.0,0.0
26,CASH_OUT,369186.87,C1121219802,369186.87,0.0,C418751321,36224.11,405410.97,1,369186.87,-369186.86,0.0,11.191744117381713
26,TRANSFER,78741.64,C1482114822,78741.64,0.0,C2123466960,0.0,0.0,1,78741.64,0.0,0.0,0.0
26,CASH_OUT,78741.64,C1993214834,78741.64,0.0,C1402138462,48628.52,127370.16,1,78741.64,-78741.64000000001,0.0,2.6192481284639926
26,TRANSFER,1646181.09,C700083141,1646181.09,0.0,C1359428492,0.0,0.0,1,1646181.09,0.0,0.0,0.0
26,CASH_OUT,1646181.09,C441238852,1646181.09,0.0,C2059240998,220025.2,1866206.29,1,1646181.09,-1646181.09,0.0,8.481784313796396
26,TRANSFER,331829.94,C1549516546,331829.94,0.0,C1908627867,0.0,0.0,1,331829.94,0.0,0.0,0.0
26,CASH_OUT,331829.94,C1357985676,331829.94,0.0,C255246845,792855.99,1124685.94,1,331829.94,-331829.94999999995,0.0,1.418524869819027
26,TRANSFER,1027152.36,C414159853,1027152.36,0.0,C1087566727,0.0,0.0,1,1027152.36,0.0,0.0,0.0
26,CASH_OUT,1027152.36,C1016323653,1027152.36,0.0,C409414944,519428.56,1546580.92,1,1027152.36,-1027152.3599999999,0.0,2.9774660831125077
27,TRANSFER,494244.61,C1529468267,494244.61,0.0,C1924171481,0.0,0.0,1,494244.61,0.0,0.0,0.0
27,CASH_OUT,494244.61,C1544211314,494244.61,0.0,C1751768780,653451.43,1147696.03,1,494244.61,-494244.6,0.0,1.7563601169255723
27,TRANSFER,329937.88,C699198167,329937.88,0.0,C2064246111,0.0,0.0,1,329937.88,0.0,0.0,0.0
27,CASH_OUT,329937.88,C148278282,329937.88,0.0,C1783581377,349407.23,679345.1,1,329937.88,-329937.87,0.0,1.9442788862725608
27,TRANSFER,496128.26,C842027258,496128.26,0.0,C136618845,0.0,0.0,1,496128.26,0.0,0.0,0.0
27,CASH_OUT,496128.26,C705152518,496128.26,0.0,C741210093,465770.07,961898.33,1,496128.26,-496128.25999999995,0.0,2.0651784903224444
27,TRANSFER,1218165.88,C361429301,1218165.88,0.0,C550179566,0.0,0.0,1,1218165.88,0.0,0.0,0.0
27,CASH_OUT,1218165.88,C807604201,1218165.88,0.0,C849028719,742564.27,1960730.15,1,1218165.88,-1218165.88,0.0,2.6404854491584593
28,TRANSFER,3832058.34,C1279307827,3832058.34,0.0,C1124913173,0.0,0.0,1,3832058.34,0.0,0.0,0.0
28,CASH_OUT,3832058.34,C426880249,3832058.34,0.0,C1566081912,531662.14,4363720.48,1,3832058.34,-3832058.3400000003,0.0,8.20769460845927
28,TRANSFER,491517.77,C1029198062,491517.77,0.0,C1534111155,0.0,0.0,1,491517.77,0.0,0.0,0.0
28,CASH_OUT,491517.77,C1198658385,491517.77,0.0,C523126423,518777.34,1010295.11,1,491517.77,-491517.76999999996,0.0,1.9474542006788123
29,TRANSFER,340198.41,C491994230,340198.41,0.0,C772681684,0.0,0.0,1,340198.41,0.0,0.0,0.0
29,CASH_OUT,340198.41,C1369188336,340198.41,0.0,C1627551181,1614043.79,1954242.21,1,340198.41,-340198.4199999999,0.0,1.2107739716281105
29,TRANSFER,268641.82,C775733773,268641.82,0.0,C2121303056,0.0,0.0,1,268641.82,0.0,0.0,0.0
29,CASH_OUT,268641.82,C2038670336,268641.82,0.0,C1068543577,197163.95,465805.77,1,268641.82,-268641.82,0.0,2.362530117701417
30,TRANSFER,122235.11,C1279213624,122235.11,0.0,C2100791242,0.0,0.0,1,122235.11,0.0,0.0,0.0
30,CASH_OUT,122235.11,C356571967,122235.11,0.0,C1905066109,0.0,122235.11,1,122235.11,-122235.11,0.0,12223511000000.0
30,TRANSFER,236947.25,C1273047168,236947.25,0.0,C1636242484,0.0,0.0,1,236947.25,0.0,0.0,0.0
30,CASH_OUT,236947.25,C474899128,236947.25,0.0,C116505755,70084.28,307031.53,1,236947.25,-236947.25000000003,0.0,4.380890122577505
30,TRANSFER,19016.22,C182136548,19016.22,0.0,C717672329,0.0,0.0,1,19016.22,0.0,0.0,0.0
30,CASH_OUT,19016.22,C1257554854,19016.22,0.0,C1044117371,9347999.52,9367015.74,1,19016.22,-19016.22000000067,0.0,1.0020342555601662
30,TRANSFER,109401.88,C2037269206,109401.88,0.0,C337579043,0.0,0.0,1,109401.88,0.0,0.0,0.0
30,CASH_OUT,109401.88,C984153855,109401.88,0.0,C1806203979,245588.62,354990.5,1,109401.88,-109401.88,0.0,1.4454680351230669
31,TRANSFER,335219.49,C1775717184,335219.49,0.0,C1987320319,0.0,0.0,1,335219.49,0.0,0.0,0.0
31,CASH_OUT,335219.49,C89283631,335219.49,0.0,C1228650470,111675.56,446895.05,1,335219.49,-335219.49,0.0,4.001726519212977
31,TRANSFER,120406.39,C237098657,120406.39,0.0,C1177827371,0.0,0.0,1,120406.39,0.0,0.0,0.0
31,CASH_OUT,120406.39,C1938001564,120406.39,0.0,C878440089,0.0,120406.39,1,120406.39,-120406.39,0.0,12040639000000.0
31,TRANSFER,21516.38,C551376615,21516.38,0.0,C2121782042,0.0,0.0,1,21516.38,0.0,0.0,0.0
31,CASH_OUT,21516.38,C939116023,21516.38,0.0,C1335084969,900122.84,921639.22,1,21516.38,-21516.380000000005,0.0,1.023903826282188
31,TRANSFER,378204.02,C620879020,378204.02,0.0,C929929591,0.0,0.0,1,378204.02,0.0,0.0,0.0
31,CASH_OUT,378204.02,C1309442409,378204.02,0.0,C1009459055,0.0,378204.02,1,378204.02,-378204.02,0.0,37820402000000.0
31,TRANSFER,5021186.54,C1848562108,5021186.54,0.0,C1803198527,0.0,0.0,1,5021186.54,0.0,0.0,0.0
31,CASH_OUT,5021186.54,C1520365660,5021186.54,0.0,C1308026520,880859.14,5902045.68,1,5021186.54,-5021186.54,0.0,6.700328590562088
31,TRANSFER,587031.2,C1909564191,587031.2,0.0,C2047987632,0.0,0.0,1,587031.2,0.0,0.0,0.0
31,CASH_OUT,587031.2,C1534882693,587031.2,0.0,C534658891,338247.75,925278.94,1,587031.2,-587031.19,0.0,2.73550656286693
32,TRANSFER,81867.07,C1128786535,81867.07,0.0,C9901046,0.0,0.0,1,81867.07,0.0,0.0,0.0
32,CASH_OUT,81867.07,C1861680707,81867.07,0.0,C2064372710,135117.98,216985.05,1,81867.07,-81867.06999999998,0.0,1.6058932349342692
32,TRANSFER,2023920.09,C306405849,2023920.09,0.0,C193080093,0.0,0.0,1,2023920.09,0.0,0.0,0.0
32,CASH_OUT,2023920.09,C706467919,2023920.09,0.0,C338077337,1530400.88,3554320.97,1,2023920.09,-2023920.0900000003,0.0,2.3224770819525253
32,TRANSFER,404165.06,C1458768825,404165.06,0.0,C206316722,0.0,0.0,1,404165.06,0.0,0.0,0.0
32,CASH_OUT,404165.06,C254731202,404165.06,0.0,C1749677978,0.0,404165.06,1,404165.06,-404165.06,0.0,40416506000000.0
32,TRANSFER,1164448.96,C107615831,1164448.96,0.0,C144473930,0.0,0.0,1,1164448.96,0.0,0.0,0.0
32,CASH_OUT,1164448.96,C1925676917,1164448.96,0.0,C2040690699,1080246.34,2244695.29,1,1164448.96,-1164448.95,0.0,2.0779476003593578
32,TRANSFER,401575.19,C2084058641,401575.19,0.0,C1017580631,0.0,0.0,1,401575.19,0.0,0.0,0.0
32,CASH_OUT,401575.19,C1684571589,401575.19,0.0,C1619036760,0.0,401575.19,1,401575.19,-401575.19,0.0,40157519000000.0
32,TRANSFER,604933.67,C1769820937,604933.67,0.0,C1536446312,0.0,0.0,1,604933.67,0.0,0.0,0.0
32,CASH_OUT,604933.67,C1085892947,604933.67,0.0,C1138178950,35839.7,640773.38,1,604933.67,-604933.68,0.0,17.87887119590346
33,TRANSFER,3295227.84,C1152596026,3295227.84,0.0,C1976114093,0.0,0.0,1,3295227.84,0.0,0.0,0.0
33,CASH_OUT,3295227.84,C1587398978,3295227.84,0.0,C1560573396,0.0,4002861.53,1,3295227.84,-4002861.53,0.0,400286153000000.0
33,TRANSFER,214975.9,C304547800,214975.9,0.0,C155793474,0.0,0.0,1,214975.9,0.0,0.0,0.0
33,CASH_OUT,214975.9,C6796051,214975.9,0.0,C677541710,152331.28,374513.69,1,214975.9,-222182.41,0.0,2.458547515651253
33,TRANSFER,10000000.0,C1439740840,19900000.0,9887819.06,C875288652,0.0,0.0,1,10012180.94,0.0,0.49687532964824094,0.0
33,CASH_OUT,10000000.0,C29118015,10000000.0,0.0,C1379703840,0.0,10000000.0,1,10000000.0,-10000000.0,0.0,1000000000000000.0
33,TRANSFER,9887819.06,C1548903046,9887819.06,0.0,C2065423383,0.0,0.0,1,9887819.06,0.0,0.0,0.0
33,CASH_OUT,9887819.06,C1071702423,9887819.06,0.0,C28783325,801913.95,10200000.0,1,9887819.06,-9398086.05,0.0,12.719569225600669
33,TRANSFER,1448630.38,C101899927,1448630.38,0.0,C679483948,0.0,0.0,1,1448630.38,0.0,0.0,0.0
33,CASH_OUT,1448630.38,C942063884,1448630.38,0.0,C1317594509,1294571.45,2743201.82,1,1448630.38,-1448630.3699999999,0.0,2.119003798515701
33,TRANSFER,6648389.9,C67311634,6648389.9,0.0,C674603923,0.0,0.0,1,6648389.9,0.0,0.0,0.0
33,CASH_OUT,6648389.9,C1612816859,6648389.9,0.0,C836514715,2609209.55,9257599.45,1,6648389.9,-6648389.899999999,0.0,3.548047511170563
34,TRANSFER,51424.22,C1887135298,51424.22,0.0,C1119742908,0.0,0.0,1,51424.22,0.0,0.0,0.0
34,CASH_OUT,51424.22,C1977213426,51424.22,0.0,C1445058573,87252.78,138677.0,1,51424.22,-51424.22,0.0,1.5893705621756018
34,TRANSFER,428239.03,C711340026,428239.03,0.0,C674486348,0.0,0.0,1,428239.03,0.0,0.0,0.0
34,CASH_OUT,428239.03,C1057589740,428239.03,0.0,C511164301,293130.02,1456009.92,1,428239.03,-1162879.9,0.0,4.9671129555408555
34,TRANSFER,52557.21,C437611850,52557.21,0.0,C830293590,0.0,0.0,1,52557.21,0.0,0.0,0.0
34,CASH_OUT,52557.21,C483094763,52557.21,0.0,C1009901500,0.0,52557.21,1,52557.21,-52557.21,0.0,5255721000000.0
34,TRANSFER,1462355.44,C2112073607,1462355.44,0.0,C399994587,0.0,0.0,1,1462355.44,0.0,0.0,0.0
34,CASH_OUT,1462355.44,C1049482889,1462355.44,0.0,C373339841,1544724.84,3007080.29,1,1462355.44,-1462355.45,0.0,1.9466769822902443
34,TRANSFER,27951.26,C722855847,27951.26,0.0,C866867675,0.0,0.0,1,27951.26,0.0,0.0,0.0
34,CASH_OUT,27951.26,C476695686,27951.26,0.0,C90854025,10439.0,698752.71,1,27951.26,-688313.71,0.0,66.93674777271104
34,TRANSFER,989311.12,C2035691205,989311.12,0.0,C2145664965,0.0,0.0,1,989311.12,0.0,0.0,0.0
34,CASH_OUT,989311.12,C1177633466,989311.12,0.0,C1609979141,1009370.24,1998681.36,1,989311.12,-989311.1200000001,0.0,1.9801270938996383
34,TRANSFER,865948.49,C321662798,865948.49,0.0,C1466511502,0.0,0.0,1,865948.49,0.0,0.0,0.0
34,CASH_OUT,865948.49,C2109818783,865948.49,0.0,C197117096,0.0,865948.49,1,865948.49,-865948.49,0.0,86594849000000.0
34,TRANSFER,30917.39,C1302461032,30917.39,0.0,C1058590682,0.0,0.0,1,30917.39,0.0,0.0,0.0
34,CASH_OUT,30917.39,C1257352420,30917.39,0.0,C984948607,339926.42,370843.82,1,30917.39,-30917.400000000023,0.0,1.090953212757011
34,TRANSFER,40458.0,C262165422,40458.0,0.0,C847172802,0.0,0.0,1,40458.0,0.0,0.0,0.0
34,CASH_OUT,40458.0,C1657291163,40458.0,0.0,C684399107,561393.36,331179.02,1,40458.0,230214.33999999997,0.0,0.5899232937133316
34,TRANSFER,1016540.35,C638438531,1016540.35,0.0,C2146216948,0.0,0.0,1,1016540.35,0.0,0.0,0.0
34,CASH_OUT,1016540.35,C1455982049,1016540.35,0.0,C1613524189,4463851.64,5700161.74,1,1016540.35,-1236310.1000000006,0.0,1.2769603919900858
34,TRANSFER,71693.42,C1103482150,71693.42,0.0,C2145121206,0.0,0.0,1,71693.42,0.0,0.0,0.0
34,CASH_OUT,71693.42,C1845753498,71693.42,0.0,C967051629,0.0,71693.42,1,71693.42,-71693.42,0.0,7169342000000.0
35,TRANSFER,472692.51,C892010542,472692.51,0.0,C935310781,0.0,0.0,1,472692.51,0.0,0.0,0.0
35,CASH_OUT,472692.51,C145594916,472692.51,0.0,C1718370785,193065.83,665758.34,1,472692.51,-472692.51,0.0,3.448348887008983
35,TRANSFER,122032.62,C133342319,122032.62,0.0,C1919617921,0.0,0.0,1,122032.62,0.0,0.0,0.0
35,CASH_OUT,122032.62,C1167817015,122032.62,0.0,C1628037417,0.0,122032.62,1,122032.62,-122032.62,0.0,12203262000000.0
35,TRANSFER,3606943.31,C1054903406,3606943.31,0.0,C755069790,0.0,0.0,1,3606943.31,0.0,0.0,0.0
35,CASH_OUT,3606943.31,C1011490419,3606943.31,0.0,C1919783086,0.0,3606943.31,1,3606943.31,-3606943.31,0.0,360694331000000.0
35,CASH_OUT,112280.88,C609821524,0.0,0.0,C708118422,40512.49,152793.36,1,0.0,-112280.87,0.0,3.7715124397429607
35,TRANSFER,171788.82,C392119936,171788.82,0.0,C1283539626,0.0,0.0,1,171788.82,0.0,0.0,0.0
35,CASH_OUT,171788.82,C432562518,171788.82,0.0,C1529736160,19962.0,0.0,1,171788.82,19962.0,0.0,0.0
35,TRANSFER,9465988.82,C851016578,9465988.82,0.0,C1650562969,0.0,0.0,1,9465988.82,0.0,0.0,0.0
35,CASH_OUT,9465988.82,C91276418,9465988.82,0.0,C1220805115,0.0,9465988.82,1,9465988.82,-9465988.82,0.0,946598882000000.0
35,TRANSFER,454511.73,C1322100754,454511.73,0.0,C580058151,0.0,0.0,1,454511.73,0.0,0.0,0.0
35,CASH_OUT,454511.73,C1482588472,454511.73,0.0,C1751888979,140892.24,595403.98,1,454511.73,-454511.74,0.0,4.22595296944642
35,TRANSFER,136983.26,C828966021,136983.26,0.0,C253711141,0.0,0.0,1,136983.26,0.0,0.0,0.0
35,CASH_OUT,136983.26,C1036592129,136983.26,0.0,C133256042,0.0,136983.26,1,136983.26,-136983.26,0.0,13698326000000.0
36,TRANSFER,326884.31,C237051726,326884.31,0.0,C1684081981,0.0,0.0,1,326884.31,0.0,0.0,0.0
36,CASH_OUT,326884.31,C1259393771,326884.31,0.0,C275053310,337428.2,664312.51,1,326884.31,-326884.31,0.0,1.968752196763579
36,TRANSFER,2352524.18,C1498028072,2352524.18,0.0,C70360442,0.0,0.0,1,2352524.18,0.0,0.0,0.0
36,CASH_OUT,2352524.18,C914179351,2352524.18,0.0,C413966770,1227902.12,3580426.31,1,2352524.18,-2352524.19,0.0,2.915889020535261
36,TRANSFER,113338.99,C226697568,113338.99,0.0,C1045024523,0.0,0.0,1,113338.99,0.0,0.0,0.0
36,CASH_OUT,113338.99,C371645181,113338.99,0.0,C895376277,3290608.15,3403947.14,1,113338.99,-113338.99000000022,0.0,1.0344431742807148
36,TRANSFER,886592.76,C1027885522,886592.76,0.0,C201404620,0.0,0.0,1,886592.76,0.0,0.0,0.0
36,CASH_OUT,886592.76,C1385592810,886592.76,0.0,C1755092826,112531.06,999123.82,1,886592.76,-886592.76,0.0,8.87864932579424
36,TRANSFER,819503.92,C2020161235,819503.92,0.0,C1827219533,0.0,0.0,1,819503.92,0.0,0.0,0.0
36,CASH_OUT,819503.92,C510717698,819503.92,0.0,C1469248112,255585.23,1470226.48,1,819503.92,-1214641.25,0.0,5.75239218635577
36,TRANSFER,636.0,C1819371332,636.0,0.0,C59681246,0.0,0.0,1,636.0,0.0,0.0,0.0
36,CASH_OUT,636.0,C1789723757,636.0,0.0,C236701409,0.0,636.0,1,636.0,-636.0,0.0,63600000000.0
